Date,Dew Point Temperature (C),Average Temperature (C),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (C),Minimum Temperature (C),Precipitation (in)
11/17/23,2.666666666666665,16.72222222222222,6.7,8.7,17.5,999.9,21.999999999999996,8.38888888888889,0.0
11/18/23,5.777777777777777,18.444444444444443,6.7,5.7,13.6,999.9,24.72222222222222,7.777777777777778,0.0
11/19/23,9.11111111111111,18.555555555555557,6.4,3.2,5.8,999.9,24.72222222222222,10.999999999999998,0.0
11/20/23,11.222222222222223,19.555555555555557,6.7,3.2,5.8,999.9,26.999999999999996,10.777777777777779,0.0
11/21/23,12.666666666666664,20.166666666666668,6.7,3.8,5.8,999.9,28.000000000000004,11.777777777777779,0.0
11/22/23,15.0,21.11111111111111,6.0,3.6,5.8,999.9,27.22222222222222,13.222222222222221,0.0
11/23/23,16.61111111111111,22.22222222222222,6.0,3.4,5.8,999.9,29.0,14.5,0.0
11/24/23,15.222222222222221,22.555555555555554,6.4,4.4,7.8,999.9,28.111111111111107,15.11111111111111,0.0
11/25/23,15.0,21.38888888888889,5.9,4.0,5.8,999.9,28.000000000000004,14.222222222222221,0.0
11/26/23,15.38888888888889,21.444444444444443,5.6,4.0,7.8,17.5,26.999999999999996,13.88888888888889,0.0
11/27/23,13.277777777777779,21.77777777777778,6.0,5.7,13.6,999.9,27.11111111111111,15.0,0.0
11/28/23,13.222222222222221,21.666666666666668,6.7,3.2,5.8,999.9,27.11111111111111,14.11111111111111,0.0
11/29/23,16.61111111111111,21.333333333333336,6.0,3.9,7.8,999.9,26.722222222222218,15.88888888888889,0.02
11/30/23,14.722222222222221,20.833333333333332,6.6,11.4,15.5,999.9,25.72222222222222,16.0,0.0
12/1/23,7.11111111111111,16.333333333333332,6.4,11.0,15.5,999.9,25.72222222222222,12.722222222222221,0.0
12/2/23,9.222222222222221,18.61111111111111,6.7,5.2,9.7,999.9,22.722222222222225,11.777777777777779,0.0
12/3/23,12.055555555555557,18.666666666666664,6.7,4.5,11.7,999.9,22.722222222222225,13.38888888888889,0.0
12/4/23,12.833333333333334,17.666666666666668,6.7,6.8,11.7,999.9,22.277777777777775,14.722222222222221,0.0
12/5/23,13.555555555555555,19.61111111111111,6.7,3.5,7.8,999.9,24.27777777777778,14.722222222222221,0.0
12/6/23,12.222222222222221,17.166666666666668,6.0,5.1,9.7,999.9,24.27777777777778,10.88888888888889,0.04
12/7/23,8.555555555555555,17.88888888888889,6.7,3.2,5.8,999.9,25.0,9.5,0.0
12/8/23,11.722222222222221,20.500000000000004,6.7,3.5,7.8,999.9,26.999999999999996,9.38888888888889,0.0
12/9/23,19.27777777777778,23.666666666666664,5.9,4.4,7.8,999.9,26.999999999999996,10.999999999999998,0.0
12/10/23,19.88888888888889,24.833333333333332,6.4,3.9,9.7,999.9,30.0,17.5,0.0
12/11/23,19.944444444444446,24.444444444444443,5.3,3.9,11.7,999.9,29.88888888888889,18.388888888888886,0.0
12/12/23,14.055555555555554,20.611111111111107,6.4,8.3,11.7,999.9,29.22222222222222,16.88888888888889,0.0
12/13/23,16.38888888888889,19.72222222222222,6.0,3.8,5.8,999.9,25.38888888888889,16.88888888888889,0.0
12/14/23,20.33333333333333,23.388888888888886,4.0,3.2,3.9,999.9,26.0,17.27777777777778,0.0
12/15/23,18.388888888888886,23.166666666666668,4.8,6.7,23.3,33.0,31.0,10.999999999999998,0.04
12/16/23,4.388888888888888,9.722222222222221,6.6,15.3,23.3,29.1,13.0,5.0,0.02
12/17/23,4.222222222222223,8.277777777777779,6.7,8.4,13.6,999.9,11.777777777777779,5.277777777777778,0.0
12/18/23,7.444444444444445,9.944444444444445,6.7,7.5,9.7,999.9,12.777777777777779,5.611111111111112,0.0
12/19/23,5.944444444444446,8.944444444444445,6.7,10.1,13.6,999.9,12.777777777777779,7.88888888888889,0.0
12/20/23,1.8333333333333317,9.222222222222221,6.7,14.3,19.4,999.9,14.61111111111111,4.722222222222222,0.0
12/21/23,-1.8888888888888882,7.666666666666665,6.7,15.1,19.4,25.3,14.61111111111111,3.7222222222222237,0.0
12/22/23,-6.777777777777778,9.055555555555554,6.7,12.0,15.5,999.9,13.0,3.277777777777777,0.0
12/23/23,-2.8888888888888884,8.61111111111111,6.7,7.0,11.7,999.9,13.0,3.2222222222222205,0.0
12/24/23,-6.166666666666668,11.38888888888889,6.7,9.2,17.5,999.9,17.0,3.2222222222222205,0.0
12/25/23,-2.0555555555555554,12.5,6.7,4.9,9.7,999.9,19.499999999999996,4.777777777777779,0.0
12/26/23,2.944444444444443,14.5,6.7,3.0,5.8,999.9,21.5,5.277777777777778,0.0
12/27/23,8.166666666666668,17.83333333333333,6.5,3.0,5.8,999.9,24.27777777777778,7.3888888888888875,0.0
12/28/23,10.111111111111112,19.055555555555557,6.7,2.9,5.8,999.9,26.999999999999996,8.88888888888889,0.0
12/29/23,13.222222222222221,21.166666666666664,6.2,2.8,5.8,999.9,26.999999999999996,11.88888888888889,0.04
12/30/23,17.38888888888889,18.166666666666668,1.9,2.8,5.8,15.5,26.27777777777778,12.777777777777779,0.17
12/31/23,17.27777777777778,21.5,4.1,2.9,5.8,999.9,26.999999999999996,15.38888888888889,0.0
